,id,sen_off_peak_var,sen_peak_var,sen_mid_peak_var,sen_off_peak_fix,sen_peak_fix,sen_mid_peak_fix
13856,4f2d38ad87d8e9f0ecd850acbcee35c1,-879759.8627787291,-2250178.2286811094,11429526.4623956,50372.09450782945,83953.49084638669,125930.23626957776
13857,ec0bd721e3c189ab343b7eb71d8b68f9,-1234052.408681841,inf,inf,26225.00545621882,inf,inf
13858,d74d335b099fc29d3a130c455b9b4278,-559032.175362133,-1501725.2066115683,1463426.174496646,26768.523088027556,44614.20514671486,66921.30772007108
13859,ac02f3654c63401811dbb4f30f77c082,-0.0,,,0.0,,
13860,3fbbf1c18715f9b99c69c07e1e402cbd,-22650181.01054966,-40581949.86072421,229431811.02362183,56656911008.14011,-77259424192.1165,-35410569441.2421
13861,5c19631f7feaf4cad170f668ac75dbfa,-285319.4765204005,-767349.8964803319,744486.1064613316,13649.88988163153,22749.816469387042,34124.72470407994
13862,fea34b3890e73a769e63f6db312b016a,-50336.47536093545,-121087.83008036736,175779.16666666672,2589.5003302322593,4315.833883720652,6473.75082558086
13863,940ded6d8cb8d23ba541aa10cae79dd9,-307550.259067364,-3834444.44444446,407002.19418540905,inf,inf,inf
13864,4c7fb3a5aadef809de866a67c69e32c0,-458762.0318307448,-1000371.9866999147,-10769105.145416474,29547.75356073849,49246.25593456666,73869.38390184865
13865,317e7a5c30c6a9ef68190e92b0bc2d88,-0.0,,,0.0,,
13866,f993fc871ef072436cb4594828e2db2f,-14593084.682771465,inf,inf,309216.56575474923,inf,inf
13867,f43186d73b4c91fdf7a4dc462db8be1b,-1097.5609756097563,inf,inf,629.2651317254972,inf,inf
13868,e098492661c558486e30d7cbf8cac767,-485262.71276033437,-1026408.7656529732,2978650.2271252424,inf,inf,inf
13869,19155c0a3e2ea940ffd5d2d91d43c037,-270945.7642312868,inf,inf,-1007466666.8241152,inf,inf
13870,e98553ae062e7c6b91c8401b72e36599,-2514960.0355239743,-5930565.445026165,5812887.4444064135,104293.69563135429,173822.826052266,260734.23907839422
13871,6379908bcf9567990ef56010e6700a8d,-0.0,,,0.0,,
13872,a50206fa90a2882300179100544af233,-0.0,,,0.0,,
13873,556fb4f4967092b61aa8fb84a337ce51,-249182.37324130657,inf,inf,5279.9883900667965,inf,inf
13874,db098f6d9dfc4646a906c70cfe82d3b8,-0.0,,,0.0,,
13875,08be75e87efd0a097140bad4cc289691,-0.0,,,0.0,,
13876,c0d80b056fc24f7075ca38ac192850fa,10347.719118400822,inf,inf,231.75444048689565,inf,inf
13877,ee6b79afc37dd89ad1d11a30aa169f13,-74160.59176672371,-189681.93035371552,963467.9665738209,1393.9972094665109,1604.7259209689098,1735.9354523203845
13878,8984455c7dff5b7af4d1cf83ad18cd4a,-21840279.23377492,-47624698.66999158,-512684675.6153365,1406679.5936054788,2344465.989342584,3516698.984013812
13879,09c8e55e14f540d015e71520fab52760,-0.0,-0.0,,0.0,,
13880,b34cb638051f90891c14f5f7848dce3f,-0.0,,,-0.0,,
13881,9db5735ca69f7e7fab243dffbfa26fb0,-328553.1649516624,inf,inf,-1756116666.9411154,inf,inf
13882,b14fa3775f924cc433fb9f6bb59a5b8b,-1623828.5131863914,-3293392.764857965,6208197.759376525,inf,inf,inf
13883,638666905a71b904ffaa498b417b0c97,-203097.85202864153,-358579.1336591938,13132407.407407772,inf,inf,inf
13884,82d8f802eebad412019959afd98e23c9,-868351.409978308,-2176912.3867069436,2666757.957068842,inf,inf,inf
13885,195070ee9c4eddf83df900c156916ba0,-310060.510981623,inf,inf,-1152908333.5135117,inf,inf
13886,c49d4a00af16ca0e3c8db5df3680b0c0,-0.0,-0.0,,,,
13887,3460e8664692fa39677df8e0c669c1bd,-441564.0490477429,-1053541.861188922,1228686.0254083513,20777.81378824307,34629.689647073545,51944.534470609375
13888,7ffc4c924caa3a403b9305773a272544,-41375.250501002054,inf,inf,inf,inf,inf
13889,ef97bdc5694c035a714f67bbfe8b43d5,-45591199.30974983,-84815730.33707847,inf,inf,inf,inf
13890,1039f1dd4ca482698d17af6628a18327,-509572.3726836788,-1440428.571428566,1197797.7459640594,inf,inf,inf
13891,4526e5631088c334974ac5e2bbb62e76,44614.431417405416,inf,inf,1394.8501435350129,inf,inf
13892,66a533210123d42b3a94cb7dcb1e3808,6181.788564912763,11345.291479820626,-inf,-17.425999425837404,-inf,-inf
13893,23455270882ff5ad513dde3efe482c12,-0.0,,,-0.0,,
13894,e36a792927d1cb04c7c9823979024e7f,-556731.3432835817,inf,inf,16785.35348421759,inf,inf
13895,0ec123110193f195d290385fa3a35e67,-656407.9040225833,-1547637.271214643,2449859.52589991,34255.65139249908,57092.752320834705,85639.1284812505
13896,f8d4a117d48c89d92ae0fd7cdec52eac,-0.0,,,0.0,,
13897,32aef49928748d00cdb3618c547756c4,-0.0,-0.0,0.0,0.0,0.0,0.0
13898,3b09c5bdabba6daf726c3a19b0015a19,-0.0,,,0.0,,
13899,8a4227d31b79682ad0951775add41067,-0.0,-0.0,-0.0,0.0,0.0,0.0
13900,ae5877f61e10646ffb724a29fadd9676,-55535.945405341765,inf,inf,-393333333.39480406,inf,inf
13901,f3eb064711c09be78de90739ef22e94b,-0.0,-0.0,,-0.0,,
13902,381f0c802d5ea2510a1ee8bd69425807,-1683484.712230213,inf,inf,21060.2726534324,inf,inf
13903,b8b8dc8a560d9a624420a2251022a58c,-90799.04433236015,inf,inf,1923.9639372073755,inf,inf
13904,74efb6c12462e4eb5e0cd7ddefd4217a,-177266.78141135944,-325992.8254906103,-2410109.2043681648,429133332.5534057,-585181817.800775,-268208333.309078
13905,709de47e5b162042378f028430a56e78,-441587.33261655795,-846679.1604197889,8229289.61748643,27731.414302865145,46219.02383811093,69328.53575716514
13906,f31f9fba07ef56b91d98319c0b712037,-474894.5615982233,inf,inf,12034.055804179216,inf,inf
13907,67d71ddb6a452142074f4f027e16b270,-0.0,,,0.0,,
13908,0042d28bd6161dad1212cbafef43d147,-112126.36439966403,-230693.1548261716,852625.6983240194,6557.628612606565,10929.381021011497,16394.071531516947
13909,9489fb66b5ee1920f20c660eb912cf0b,-1214635.7913669043,inf,inf,15195.006378713435,inf,inf
13910,cf58098e7524afcc62df78abaf02a1ab,-0.0,0.0,,-0.0,,
13911,58c9e4b67ca744015083e8952d63001a,-0.0,,,0.0,,
13912,62aafcb76d8eda6b95ad5ca451ec7914,-0.0,,,0.0,,
13913,dc719d85a9cb8b703e5d144bb031c9d7,-53958.116545265344,inf,inf,247.24951823208178,inf,inf
13914,97bd2fcf84121d56e308afe631a1a84c,-0.0,,,0.0,,
13915,bb57b64fdb8c0f197216ac3896ed091d,-101400.72820732492,-258922.61416461627,1335514.8095909709,5812.089204471334,9686.81534078605,14530.22301117881
13916,25a4a639fcb396458fe9d832a1e9d73d,-328639.8099936056,-683308.6419753097,-3997355.5555555644,22082.72258764591,36804.53764607839,55206.80646911658
13917,131e35473698ad346d4119b126dad92b,-1552685.4066985615,-3831867.158671581,3229972.006220733,inf,inf,inf
13918,842db2805302d5d8f46bd0c3616b4d1e,-23435737.107136853,-46245129.34726736,-183253781.3985062,407190.08139793883,451581.6451352491,477616.3363074641
13919,dc252e73a1a9d391084ece81dc0384a9,-138448.17432273336,inf,inf,280.2336040960825,inf,inf
13920,a9fcdc8f257139233eeba132e74ee405,-0.0,,,0.0,,
13921,d1100bf472445847604206679dfe9177,-82861.69442433126,inf,inf,3218.3597705028956,inf,inf
13922,0423a5d615323532188fdf5d387d3bd9,-23834155.97235933,inf,inf,inf,inf,inf
13923,684b78379e42af0125177b5758a4677e,-156817.21086359487,-379628.1704013781,3568680.555555655,inf,inf,inf
13924,93f0049f7fbc3d534ba2005b17450337,-0.0,,,0.0,,
13925,58c5b77df784e412a06ecbec07ed68a0,-7585242.71844662,inf,inf,-32553333338.42082,inf,inf
13926,ffa18ae89ad50aad2ccf22092a581f11,-0.0,,,0.0,,
13927,a98656070642bf506c1ecba9078e3c05,-0.0,,,0.0,,
13928,aec733ab06c135c521f67000a1b51ce6,-1499835.7963875243,inf,inf,2097.0904672062225,inf,inf
13929,43f34e650c6c420388c9a6a088bfb266,-0.0,0.0,,0.0,,
13930,bae4caa1f50f82e1d54419b5b87349cc,-247750.79965106153,inf,inf,1446.8171601720649,inf,inf
13931,626c4e8b31457bdac344371ec3519b6d,-22337065.28765363,9397726.407397335,inf,194373.23235391543,inf,inf
13932,e5e5a08cf372118cb6f4cfb8e89d7392,-0.0,,,-0.0,,
13933,f68e0311a1cc0322c94f0cf490c3b381,-0.0,,,0.0,,
13934,00e2ac145fde89914e3c8931884c7b0c,-0.0,,,0.0,,
13935,9dae8b4b86920634ced0ad49f52b60b1,-725539.9682371619,inf,inf,15418.542593380203,inf,inf
13936,7e17eb8fd8a68fe1afdd3af353ccfd67,-174508.4178215978,-277002.8052561641,-2212429.2452830146,inf,inf,inf
13937,fc1d5f79abbc0f29f73ee98dbfee566b,-188167.07370530392,-291732.03883495135,-726684.4014510278,18444.15145019817,30740.252416998515,46110.37862549693
13938,ec740eae0d24c1e1ac1b235618d9c739,-114653.65239294701,-235892.89570287216,871843.5754189916,6705.435206941296,11175.72534490273,16763.588017353788
13939,79899b88be22d79bed8637c39ac709b4,-0.0,,,-0.0,,
13940,bf4931c3f550f2fdbe2ef5a36bac2d45,-68595.3850281729,inf,inf,-426091666.73325694,inf,inf
13941,a456a728a8257c87028340162d9114dc,-0.0,,,0.0,,
13942,bb3f78f7b14249bb1ffb5493884f3d4b,-8274223.52004249,inf,inf,175324.61688345423,inf,inf
13943,9192e6e4919b855dc7b4d1028aee38e3,-132811.65048543722,inf,inf,-569983333.4224112,inf,inf
13944,8970caa3a1e540c61c3cda649dfc608f,-431750.3110742437,369786.85612788476,inf,5855.310081967073,inf,inf
13945,64b23063dd62dacc4baaddb4a91b6862,-2085425.4380436202,-4091931.7338610035,9475189.003436439,101547.54977423573,169245.91629040148,253868.8744355976
13946,a2775954bd21ea7abe9544e7098ff411,-294013.5880015382,-789807.1625344342,769664.4295302022,14078.455347430985,23464.0922457195,35196.13836857861
13947,3e3e7ef8c058054b7063490d4b611746,-0.0,,,0.0,,
13948,74d4c77d5e3b67eacd613a6652f2a212,-41200.414446417926,-97155.32286212893,95227.50598699937,1708.553385924928,2847.588976541692,4271.38346481246
13949,04a53732e16b9893814491268e0b4167,-0.0,-0.0,-0.0,0.0,0.0,0.0
13950,2155c236f03e7f0505a15d02f947ba59,69694.38441893751,79494.87836107553,102502.06372791811,3746.2061558326595,4154.614800681816,4394.137629920965
13951,aa94397c593e2295b92aa6f6ab4de614,984183.0663615533,2534401.885680607,-950470.718232044,26079.291991438855,43116.90269844509,64033.32148214984
13952,87b4182f656baf828332b1f39ec01709,-547913.6546184634,-1247649.7485140048,inf,2316.74311568288,inf,inf
13953,48fcb3eb36745f6644ba7ddc4a6c864d,-8061741.082884274,-21681576.949620444,21035557.415466998,385679.5174924808,642799.1958208341,964198.7937312336
13954,0400163d4bd620a885fe2a67d2f084e0,-0.0,,,0.0,,
13955,21a32511a3ea4810385e5d302ce7a96e,-421385.8595760315,-824881.2664907667,-63683888.88889066,955258331.5972006,-1302624999.151791,-597036458.2793405
13956,0f10d01027f0dee4949f373802b6cfe2,-141127.53412486872,-279344.5243804958,-885605.6766345655,10725.185310675863,17875.30885112735,26812.963276690534
13957,2cacb822734440f9eae83a611b70059f,69679.84934086632,222891.56626506094,-52932.761087267434,-539583328.6251975,49053030.304095194,113596491.38742876
13958,b8330b7e7be4f07d96097d3ea9a6e373,-1731337.1116708633,-3562120.4923342722,13165347.166799638,101255.98776298574,168759.9796049848,253139.9694074726
13959,37cda5cfb0a72966905a256113518d6a,-245051.9164209716,-658281.6804407705,641493.2885906048,11733.989869600822,19556.649782669032,29334.974674003013
13960,2970821c6139f3d4469aee8b8d451cb6,-0.0,-0.0,-0.0,0.0,0.0,0.0
13961,1ae85cc4dc7d607d4d35682d9943bfd5,-283050.19798186223,inf,inf,12464.928326662213,inf,inf
13962,cec5fbe6bf34d55e95c694d2b9d6bd64,-14749850.069295704,-28934641.621354368,67281356.32184263,718590.2393631813,1197650.3989386964,1796475.598408012
13963,06d379a812632de2a60bcabd67cc918c,-0.0,,,0.0,,
13964,689a2a34fb7fc1b7e767f9c71ef6a99d,-0.0,,,-0.0,,
13965,a0d2c1a4ed43d538f4cff9f900891f18,-18381389.87566604,-43345434.55497372,42485347.245980024,762263.8347708634,1270439.7246181702,1905659.5869272207
13966,683ad0ebc7e6eb94dda986aba70114e5,-138090.12875536474,-329276.31578947394,5177586.206896604,2723.1278156216217,3134.7794401337674,3391.0929550185056
13967,32f31328942fd8334fd5dd4a7994da01,-370570.74595168646,inf,inf,7852.117350325294,inf,inf
13968,c4d7ddfd2d5a5fdf86b62824be49317e,-0.0,0.0,,0.0,,
13969,414709ca91cbe30e475a72a39e46b445,-362615.5859261416,inf,inf,1486.5308823785365,inf,inf
13970,0c001227ddc8c75399821ddefd668871,-128058.5728035196,-282833.2827209228,355078.15478459775,258713888.41868976,-352791666.43694514,-161696180.5409326
13971,93352ce3b8d8445b455339b150582575,-0.0,,,,,
13972,331369e5bd6809f84e6e726f1cae3c10,-857761.8254069987,-2304201.1019283715,2245436.241610741,41072.80088585616,68454.66814309708,102682.00221464375
13973,070be520f9b44958d68176b42d95fb63,-616975.5807028075,-1480706.117781589,2170792.12070402,31792.596902935238,52987.661504894764,79481.4922573407
13974,a5db8ee232378b4fc5832380ede76c08,-0.0,,,0.0,,
13975,3fe7d630135ec7b9f45dd6ba9677a96e,-64285071.36859595,139037869.24939463,inf,1292001.9709886764,inf,inf
13976,147a4af04b50f85b2a1576742a312f91,-0.0,,,-0.0,,
13977,7fdc674efe1ac1008ff401a569fa5e2d,-0.0,-0.0,0.0,0.0,0.0,0.0
13978,024d272466d3340815a995c3465b8a8e,-1468822.6909920166,-7719295.880149797,3399953.8106235657,63255.20699061154,105425.34498435794,158138.01747653403
13979,696951bec925bd7d1b96ff4d4dd37f50,-0.0,0.0,,-0.0,,
13980,d65d3a721bb115daba28927bd656e606,-5992485.029940009,172171182.7957965,inf,-26686533337.503944,inf,inf
13981,857e5a6410619933b225a55915e509cb,-0.0,,,0.0,,
13982,136f4ffda7126a2d65134c9dba5b15ef,-0.0,,,0.0,,
13983,27c6044d2ea9d4e7ffbd338dc35e1181,0.0,,,0.0,,
13984,18460927730d1468ad9e490cef8d94a9,-5708105.496946133,-10227116.991643447,57819448.818897575,14278191640.716791,-19470261350.958237,-8923869790.859638
13985,0629f7f4d3252c9d5ed2de444cc76528,-0.0,,,-0.0,,
13986,3c156efe0c7eec5e3a6b757a81351537,-22443.117819328687,-51207.915702905346,93897.26672950052,inf,inf,inf
13987,06d06896e783666ac404d87c4408da10,-18396.591789311,inf,inf,534.3719273614216,inf,inf
13988,c9a02bece48e468a2fcdc8bb4d7f683a,-0.0,,,0.0,,
13989,dc3f50040a5cf6b690b29c9019cf6684,-0.0,,,0.0,,
13990,704e19d71515e2826570ba74457ea3a0,-463165.3434587509,-904171.15902965,1538750.000000004,456391156.20300704,-508253787.54783666,931798611.0268441
13991,55fca8767dd72d89bac3ff933abadbfe,-842487.5036754134,inf,inf,16117.219825986122,inf,inf
13992,243df4964398f77b5f0cead5ea13cebf,-15080036.921328707,31661782.94573647,inf,298667.83890992845,inf,inf
13993,3795cdbe0d13645a9cc617494cd335f1,-166508.87573964492,inf,inf,3640.5915665985194,inf,inf
13994,0bbcbf719de117860f80854e9f9f420c,-453702.9667149055,-1618109.6774193593,573273.1428571424,inf,inf,inf
13995,e4ffb30428c090d7214d7747983cc3c9,-0.0,,,0.0,,
13996,4ab36b8328f562c2ec7a45d593f4106b,-26884163.255478032,104151054.10447727,inf,628027.2450933453,inf,inf
13997,c8f68a4b36af964745081e4bc5ef2e47,-5392909.610732357,inf,inf,137932.9818853552,inf,inf
13998,b1cfeb69a1a6b033828a00ffd97bde18,-392064.4634842929,-832471.8452209082,1239402.4075666408,17695.358823832146,29492.264706388414,44238.39705958182
13999,dbfba3ca6e9603bf3b2d923c09c2f380,-0.0,,,0.0,,
14000,fce8b13a10e317d600e0fa4ef1e228a0,-91248.3191393995,inf,inf,-339291666.71969163,inf,inf
14001,e99a1f57ac5a914e96660da30af3baae,-54607741.20926234,-139671239.37482873,709444303.6211735,3126655.8266978967,5211093.04449676,7816639.566744998
14002,bf97a12bd4829e18a8aff3472fba807c,-57195835.202631034,-141132306.27306756,119000793.4038578,inf,inf,inf
14003,96161538374a6215cf0f34fd52857688,-305146.84501308546,inf,inf,1781.9990585665337,inf,inf
14004,69cba659a0d74e3883449cc194905ced,-1277549.8241500591,inf,inf,inf,inf,inf
14005,3f871fa91f9cdee7ee4a94421863aad4,-609380.2925327178,-1638892.339544515,1590060.2611315683,29153.193432672193,48588.65572112279,72882.98358168287
14006,2eab111daa41675bfd7e47fc342cf6e3,-260823.27892121935,inf,inf,4134.3512274804725,inf,inf
14007,d00f1b1ddd79774b3f503a3f3b15ddb7,-0.0,,,0.0,,
14008,ed2a4b8e07d91b29465b8b09933ab960,-0.0,-0.0,0.0,0.0,-0.0,-0.0
14009,9ace26224f731cae078f0d8385429336,-5415572.553944521,-15410981.156595135,36828416.14906839,291163.03165564564,485271.7194261007,727907.5791391379
14010,a86dd62ff0dab42e1018dab873ccff7e,-321754.68262226845,inf,inf,1474.3600288667385,inf,inf
14011,fdeb1b43c012032d7d1764cba9e08441,-0.0,,,-0.0,,
14012,f46702cb5f021c1bcbe737a5a24d5246,-121323.60944813321,inf,inf,-928833333.4784927,inf,inf
14013,06560abe331fc4159e0211ae5a0437a3,-0.0,,,0.0,,
14014,a53585e51bc5aa16545a96cb158287b9,-274413.7931034477,-745175.3864447074,2220345.438441116,inf,inf,inf
14015,3f4e986135347578843b8af2100cbeb2,-130390.39424681997,-351332.1799307954,339128.2565130264,6232.368171003684,10387.28028500667,15580.920427509722
14016,c858697da493b6e19cec6ce51e491999,-530661.6194865069,inf,inf,9068.291607323326,inf,inf
14017,b333fc3feff93244f608cf83e27b25c9,-198530.9575695423,-533312.6721763079,519711.4093959738,9506.394722174862,15843.991203625577,23765.986805437933
14018,5f50a3fbe5f9a2eef921f93e50552179,-0.0,,,,,
14019,fe0984e37e51042544d0722f0757ba11,-0.0,,,0.0,,
14020,c8d11aab325afd6e0e8c08e263a6ae9f,-0.0,,,0.0,,
14021,3587bfed682835576c266fd2fa9cadb6,-756707.7238901723,-2035120.7729468613,1974482.7586206873,36201.44418336742,60335.740305615436,90503.6104584215
14022,3ed7ee9c1ee93183c53f4b26be56f5f2,-1969262.2950819018,inf,inf,5405.593917835013,inf,inf
14023,91f4cd1854ebbee81d51e6c0be83d7be,-498834.4683080162,-1859912.1093750051,inf,1617.0699004159,inf,inf
14024,7f13f2c0b3eedd8d4d3d427ccd29d0ff,-0.0,-0.0,0.0,0.0,0.0,0.0
14025,132425bbed596231ac961bcb0ab65dba,-35574.75728155348,inf,inf,-152675000.02386028,inf,inf
14026,0a3a1d956a733e7368a23750c5d94b51,-1194324.9154901558,-5273274.802458806,1291668.8172043008,36867.31043558634,61445.51739264703,92168.27608896887
14027,81445a574859cac7888d0528eb24e320,10737.483220804204,inf,inf,319.43424246390555,inf,inf
14028,049ae8b6b7a6813ea5f03a8cd9cc1337,-75245176.9804962,291504869.4029841,inf,1757764.2553555446,inf,inf
14029,9fd4d5644d05ddeb363629ec74d11f53,-0.0,,,,,
14030,945f6be7a9af28a392c66051200dec03,-247724.9851983418,-584164.0488656183,572572.6992815583,10272.987976596147,17121.646627661114,25682.469941491207
14031,b0a3227abffaf65c183f7aaf527fdb05,-525405.9778771471,inf,inf,12557.459044610585,inf,inf
14032,feec14eacae4e326ec1f4cc74f17a925,-0.0,,,-0.0,,
14033,a22847f7cddfc82cd0d4bf64c077f9f7,-0.0,,,0.0,,
14034,bbbc1bdd260ebac580eb520ce8d864b2,-0.0,-0.0,0.0,0.0,0.0,0.0
14035,ab3392ec2bfd3605624f31d3c6828c21,-212759.9025765927,-571535.8126721756,556959.7315436248,10187.729106359044,16979.54851059927,25469.322765898443
14036,d262181eb8639eb06956cccca33c0ced,-0.0,0.0,,0.0,,
14037,e0146123a8b3279abaa52b22c4735231,-817646.1062858833,inf,inf,11864.982971992422,inf,inf
14038,cc4d2fe6d14b6916c9ba0ef43d382298,-982594.3698016667,inf,inf,16713.516466534868,inf,inf
14039,c48c95b8b770f19622f8836caebf73e6,-0.0,,,0.0,,
14040,2a1e5fea7e618addcb23defa107d4b6a,-563247.4226804131,inf,inf,-2094341666.9939735,inf,inf
14041,e32e49751b282fa1af5f4cbc3cd90e7d,-173860.13375981402,inf,inf,1015.309840968385,inf,inf
14042,33da9f736e73c4fa3bef9921076d51ce,-13033307.71201641,-34973530.422825776,34209145.93140658,624482.8610642368,1040804.7684404476,1561207.1526606432
14043,476e69bef5aac4874ee4043eaabc6e3d,-93536.33133194571,-183101.4631806186,-14136111.111111505,212041666.2812919,-289147727.08444774,-132526041.65468171
14044,a9067af5f92a309fd2ed38c2e39de5c4,-31360.608943863,-66332.73703041139,192498.37767683313,inf,inf,inf
14045,9ba1dfccc2ca9420c8c0c38ea8ee7e40,-78670.81113084652,-185514.83420593326,181833.7324666433,3262.4254521972307,5437.375753662328,8156.063630493344
14046,d7b61fb65880ec69ba4ac2ee4ef5ded6,-3236883.1942788786,inf,inf,30551.955576255663,inf,inf
14047,72cde66cc96a74e8ee198a9cfcffd86c,-0.0,,,0.0,,
14048,4593d7320a5f2fa7ffaaa05c8a861919,1091.8213413566923,inf,inf,8.63103895017893,inf,inf
14049,f2e240c85d5273a6bed5a0b38df9b4c7,-0.0,,,-0.0,,
14050,f1ca1ef6dab11dc997b84d9faede5261,-613714.7076709238,inf,inf,39737.41525986255,inf,inf
14051,434a21528163c7271f697201f6ecd800,-309228.0876494031,inf,inf,-2069766666.990133,inf,inf
14052,3df2407474ddc8796d58ab0e9b7004c3,-70713794.4408536,29750949.143323366,inf,615339.0618003992,inf,inf
14053,964982e9282cde9d55ae35168f31ab26,-0.0,,,-0.0,,
14054,c9ea15c6c23f120aa976adbc8a857064,-0.0,,,0.0,,
14055,09526c6a441d94c127f6e38f6dbe0f9d,-1462509.9601593555,inf,inf,623.3594129156248,inf,inf
14056,f841373542527176172127f5dd5719fc,-2040143.6031331518,inf,inf,5307.450026252811,inf,inf
14057,3633d2739a4f7a9fc57f81795b5db244,-159602.797901578,inf,inf,3593.735586020407,inf,inf
14058,1750ff82243c6d40619ffdce38834a57,-208480.04812512512,-342510.29484434234,-997304.5563549144,12763.541367431568,21272.568945720363,31908.85341857996
14059,c6377f33a599394a4c87a3a68df7b75c,-134651.89873417738,inf,inf,4786.847475627051,inf,inf
14060,11eebdf76cdfaf79119cceced2fc288c,-290102.73624249845,-702290.0763358762,6601851.851852036,inf,inf,inf
14061,8ac2dfc687ba568864c8bb022f7fedd2,-1455146.7908483502,-2314644.1223832555,-6463102.517985601,60727.97488468964,98476.78914177539,429446.13347481407
14062,80f4f8ca43bd0a09023eeea121bbc7b5,-18211545.038775083,-80409007.9016759,19695883.870967735,562167.5272349431,936945.8787249529,1405418.818087404
14063,ebcae6694b881edb487625b7c1a7b471,-102746.10136452182,inf,inf,2371.8801116893756,inf,inf
14064,06f3f9c4460f3d45bd2e1909a02954a4,-1863646.0782218468,16833976.833976686,inf,49049.38688266438,inf,inf
14065,5047a99f9fd4c2dbb6f0f5e515f72e8f,-0.0,,,-0.0,,
14066,3bf13a4bbd5ed16fe034ef2a588a550f,-193315.3727732573,-337818.98539584933,3005145.2991458583,10790.924871528228,17984.874785881297,26977.312178821456
14067,aa885931884159b5b5a22fe0e9f12059,-187601.61853963567,-399682.60188086925,-3333300.6535947635,inf,inf,inf
14068,d91ce052702f7abe8975ee0b05390b74,-0.0,,,0.0,,
14069,c1f63b046253b469d79b1b3b5abf892e,-613107.0195627155,887983333.336553,681665.813715454,16351.718313040099,27252.86385506822,40879.295782601585
14070,a93822cb965baeaf8a1975dec0ff92a1,-748875.1378507623,-1465955.864715757,-113177222.22222537,1697658330.247927,-2314988634.8562236,-1061036458.2373787
14071,716f1a06db7e9d961bfdb455cef0ca68,-0.0,,,-0.0,,
14072,e12832ab60b6efb6567688b69b7e9877,-122630.07284079083,inf,inf,800.4731620141778,inf,inf
14073,a11e2fb4393804fb03efe877a5d6cc0c,-0.0,-0.0,,0.0,,
14074,d24e8f0544749fa6d10d38497f31322a,-0.0,-0.0,-0.0,0.0,0.0,0.0
14075,d974eee78a4dd440e85922cb6340d95c,-0.0,,,0.0,,
14076,593d18ba9b46412402eeb91468e8a511,-212197.05300197954,inf,inf,5427.306292988856,inf,inf
14077,9e295ce738857fb2729b058134d09ad2,-756907.7864031995,-1784589.5729339998,2824947.322212464,39500.39161381596,65833.98602302995,98750.97903454314
14078,65e38344d8ce4b35182af61920c28ae2,-35892.83425201896,-96418.73278236901,93959.73154362426,1718.6813294736116,2864.4688824561654,4296.70332368417
14079,d4ab087a73017dc3a68b53bcad799672,-0.0,-0.0,0.0,,,
14080,ce795cd0938f226f78e85059bd5ca4d2,-0.0,-0.0,,0.0,,
14081,0b8547425578ac71f7c7ed1c019f9ffa,-286788.8619236172,inf,inf,12629.571129966096,inf,inf
14082,07304982be3c670a758988b6a732943c,-0.0,,,0.0,,
14083,23680badf860b4c90c5c8b2f4bac1be5,0.0,0.0,,,,
14084,f24d96e6d93a2e2f5ccdc76f29eaa9f7,-0.0,,,0.0,,
14085,1c5b48dbfce0b69811aa919f7f02fb2c,-777366.7029379777,-1650837.6660889692,2457093.723129842,35080.74119359852,58467.90198933384,87701.85298399917
14086,7d7bf82f7e03d9e7f60813ac3e638e94,-0.0,-0.0,0.0,0.0,0.0,0.0
14087,6bda51ebae83201225a1b1153d36b33b,-0.0,,,0.0,,
14088,e1aff6e7a3c2e4d223c131f2e9707236,0.0,-0.0,-0.0,0.0,-0.0,-0.0
14089,d71d24532963a9913960a470530eb59a,-0.0,,,0.0,,
14090,9f6eddf8d5d45923c7c2621596c6f84c,-183078.05416003155,-358383.305349004,-27668518.51851929,415027777.0234862,-565946969.3284514,-259392361.087653
14091,214e8493c75220d6da248469fea1ce1c,-201319.06165876164,-540802.3415977955,527010.0671140946,9639.89943258933,16066.499054316368,24099.748581474116
14092,77fdc64e48443506c934ff49cfd77a7f,-290383.4710743802,-465111.7229693957,-864917.2902717607,26959.051189694917,44931.75198282715,67397.6279742395
14093,fdbec744fc3bb6c250cc89824303d1eb,-13337.598635103437,inf,inf,inf,inf,inf
14094,d29bd13bb7b4d311cc2b21e7587e377e,-1146576.9455822103,inf,inf,-3265833333.843723,inf,inf
14095,8a5768429d3898ace11449c92e14b11c,-0.0,,,,,
14096,edc46ff8be4ed03480ac8b5beb7e64af,-0.0,,,0.0,,
14097,c407fb85599bfe2b26d0dc1ee1368716,-460072.5094577562,845999.9999999502,191767.4113009197,8957.705707740412,14929.509512901444,22394.26426935176
14098,a9ed06b84a89c30cfc539a2ff25eae5f,1792.1478060046195,3303.4396639800216,inf,77.91170916603147,inf,inf
14099,40edc3e3e1d33453c07053857a229990,0.0,,,0.0,,
14100,b17c1bbd2e2e16f9f3134b1e93491e99,-196984.33766923318,inf,inf,4173.950999781782,inf,inf
14101,0ce9a02f192e5c8ea7ade9df2bed4d16,-266711.22994652455,307395.9938366733,inf,338.7734059310305,inf,inf
14102,e44aaab5be8cd0cd44dc205d411a4376,-1945915.0757077122,inf,inf,33253.06504487624,inf,inf
14103,0bf15a2bad8dba8d99e5dcb637a0b5be,-2798361.5669666464,inf,inf,59468.33930704942,inf,inf
14104,d2ce788b425b8293d2c8f34268de49da,-6476748.545572106,2724919.7715528966,inf,56359.53218269037,inf,inf
